-1439	-183	-2847	-1394	3120	-680	-3526	-4370	
-1501	-210	-2812	-1570	3196	-642	-2788	-111	
-1480	-196	-2837	-1220	3148	-664	-2674	1370	
-1495	-239	-2906	-1616	3119	-574	-2320	2719	
-1552	-207	-2948	-1376	3228	-555	-2028	4298	
-1477	-213	-2995	-1833	3056	-496	-1577	7223	
-1546	-215	-3171	-2739	3168	-495	-1501	6526	
-1555	-215	-3034	-2005	3209	-511	-1339	6090	
-1506	-202	-3131	-1813	3145	-475	-1171	5799	
-1539	-223	-3350	-2534	3163	-487	-1241	4873	
-1538	-159	-3235	-2172	3126	-455	-1292	3498	
-1476	-179	-3031	-554	3233	-520	-1312	1836	
-1525	-183	-2924	329	3167	-479	-1299	1016	
-1482	-207	-2878	779	3184	-467	-952	2816	
-1523	-134	-2771	979	3264	-547	-1497	933	
-1497	-137	-2709	1968	3128	-495	-1800	-2604	
-1468	-136	-2650	993	3067	-604	-2359	-5960	
-1489	-141	-2476	1736	3107	-714	-3543	-12320	
-1365	-121	-2433	2821	3096	-735	-3768	-15810	
-1401	-191	-2870	618	3155	-778	-3875	-13356	
-1452	-133	-2730	-44	3119	-751	-3650	-10023	
-1405	-179	-2994	-1321	3051	-695	-3266	-6088	
-1474	-163	-2880	-1409	3135	-606	-2247	737	
-1486	-197	-3135	-2821	3122	-618	-2219	4229	
-1511	-186	-3161	-3037	3157	-567	-2122	3698	
-1522	-167	-3218	-2804	3164	-674	-3094	-2480	
-1460	-215	-3295	-2406	3107	-695	-3143	-5196	
-1488	-171	-3177	-2155	3119	-663	-2980	-3991	
-1475	-182	-3107	-445	3138	-577	-2031	1285	
-1497	-215	-3418	-2257	3111	-520	-1113	8126	
-1582	-180	-3458	-3244	3192	-522	-1392	8451	
-1510	-157	-3008	225	3166	-608	-2301	1500	
-1504	-149	-2618	2494	3107	-693	-2645	-4618	
-1466	-167	-2736	2212	3128	-523	-1661	181	
-1458	-147	-2966	73	3173	-561	-1557	2593	
-1525	-210	-3166	-1617	3010	-566	-1800	1149	
-1477	-157	-3078	-1111	3115	-529	-1447	2285	
-1532	-145	-3063	-695	3115	-494	-1197	3422	
-1524	-155	-3043	-408	3236	-619	-2049	418	
-1460	-140	-2561	2203	3069	-799	-4032	-13837	
-1441	-103	-2589	2475	3156	-755	-3707	-14549	
-1404	-111	-2307	2919	3112	-907	-4235	-14807	
-1375	-19	-1959	5350	3049	-894	-4581	-15678	
-1434	-1	-1909	5431	2999	-825	-4090	-11428	
-1429	-84	-2460	2572	3262	-755	-3083	-2569	
-1469	-94	-2790	-1682	3131	-665	-2870	1187	
-1527	-119	-2645	-1628	3207	-775	-3278	13	
-1439	-45	-2241	1049	3195	-789	-3287	-2459	
-1469	-15	-2177	2231	3079	-784	-3534	-3902	
-1464	-11	-2355	1127	3046	-790	-3564	-4472	
-1448	-76	-2632	-741	3162	-776	-3201	-1766	
-1479	-30	-2209	665	3074	-873	-4042	-5926	
-1413	17	-1895	3327	3137	-916	-4454	-9087	
-1456	-23	-2312	1635	3210	-879	-3909	-6917	
-1429	-19	-2369	41	3092	-849	-3672	-2880	
-1475	-110	-2661	-2005	3146	-840	-3299	-661	
-1515	-10	-2428	-1619	2988	-785	-3174	897	
-1459	-23	-2524	-1276	3108	-762	-3420	186	
-1485	-31	-2418	-374	3076	-815	-3019	-223	
-1468	-74	-2401	-173	3089	-751	-2895	1735	
-1537	20	-2410	-157	3119	-769	-2620	3656	
-1484	5	-2324	510	3051	-766	-2829	1555	
-1483	44	-2297	977	3117	-814	-2962	-1029	
-1477	-35	-2512	-223	3120	-859	-3080	-2389	
-1439	-11	-2461	-247	3208	-798	-3138	-2506	
-1472	-31	-2476	-622	3148	-853	-3463	-4566	
-1425	-18	-2644	-1117	3151	-931	-3857	-6955	
-1477	-17	-2601	-888	3093	-945	-3762	-6642	
-1441	-50	-2409	319	3172	-869	-3509	-3969	
-1451	-64	-2748	-1177	3151	-755	-2753	19	
-1525	-87	-3187	-3824	3163	-735	-1538	9469	
-1483	-59	-3130	-4171	3136	-747	-2420	5087	
-1521	-99	-3305	-4250	3153	-772	-2716	705	
-1491	-44	-3320	-3885	3173	-817	-2902	-2148	
-1489	-87	-3100	-2664	3127	-906	-3095	-3219	
-1476	-94	-2989	-973	3142	-876	-3391	-4887	
-1433	-59	-2892	171	3107	-881	-3196	-4609	
-1493	-74	-2988	-436	3123	-791	-2581	-1246	
-1500	-83	-3267	-2294	3081	-651	-1014	9671	
-1525	-95	-3312	-2671	3108	-687	-1452	9613	
-1568	-65	-3057	-810	3068	-850	-2432	285	
-1489	-19	-2969	1047	3080	-870	-2951	-5082	
-1449	-64	-3136	-461	3099	-871	-2878	-5685	
-1475	-64	-3010	-667	3099	-881	-2840	-4191	
-1411	-4	-3027	-200	3100	-821	-2938	-5251	
-1456	-78	-2993	-105	3102	-829	-2805	-2812	
-1469	-66	-2839	156	3173	-778	-2131	1635	
-1485	36	-2729	1913	3142	-784	-1731	4550	
-1525	-18	-2753	1335	3110	-774	-1770	4543	
-1477	9	-2743	894	2961	-849	-2582	-1300	
-1497	62	-2084	4380	3047	-876	-3189	-7257	
-1426	29	-2392	3883	3069	-880	-3265	-8141	
-1423	28	-2665	379	3091	-906	-3065	-5567	
-1493	-49	-3068	-2182	3100	-784	-2141	650	
-1462	-44	-3090	-2967	3183	-804	-1853	3402	
-1493	-20	-3022	-2621	3061	-791	-2040	2219	
-1518	-63	-3473	-4123	3132	-750	-1399	5482	
-1461	-55	-3450	-4429	3180	-702	-1149	6441	
-1514	-39	-3309	-3668	3117	-664	-1157	6217	
-1528	-93	-3227	-2476	3091	-811	-2055	-263	
-1416	-23	-2731	1271	3063	-925	-3530	-10810	
-1420	-50	-2971	1720	3122	-887	-3231	-11668	
-1414	-15	-3176	-1210	3115	-840	-2368	-3696	
-1475	-63	-3319	-1657	3091	-716	-1514	3192	
-1519	-53	-3569	-3389	3167	-714	-1095	7010	
-1520	-135	-3868	-5414	3130	-651	-562	9403	
-1591	-115	-3837	-5499	3127	-669	-966	6453	
-1469	-85	-3752	-3606	3190	-698	-1036	3435	
-1511	-138	-3832	-3051	3138	-694	-1013	2803	
-1537	-159	-3820	-3228	3216	-711	-1330	1252	
-1469	-39	-3330	130	3212	-817	-1896	-3124	
-1475	-58	-3469	246	3104	-920	-2777	-9778	
-1401	-58	-3114	1895	3101	-883	-2515	-9152	
-1455	-29	-3092	2011	3074	-823	-2500	-6309	
-1453	-18	-3023	2311	3127	-742	-1853	-1461	
-1454	2	-3092	1472	3094	-881	-2205	-2053	
-1512	-55	-3215	-439	3151	-822	-2545	-4201	
-1461	-55	-3610	-2001	3091	-833	-2603	-4639	
-1429	-83	-3578	-3011	3102	-810	-2329	-2614	
-1518	-62	-3629	-3386	3101	-765	-1749	1116	
-1443	-52	-3497	-2319	3092	-757	-2233	61	
-1488	-94	-3349	-811	3047	-814	-2421	-3181	
-1477	-15	-3405	-848	3071	-837	-2191	-2171	
-1462	-45	-3090	790	3102	-806	-2605	-3861	
-1475	-63	-3335	201	3065	-844	-2148	-1936	
-1467	-84	-3416	-579	3125	-734	-1692	2491	
-1517	-78	-3630	-2378	3148	-667	-1249	6017	
-1530	-112	-3871	-3766	3159	-764	-1173	6005	
-1510	-85	-3637	-3092	3062	-763	-1537	2489	
-1517	-26	-3462	-1137	3117	-734	-1832	-1656	
-1482	-103	-3807	-1971	3152	-798	-1926	-2347	
-1453	-130	-3702	-2705	2996	-746	-1630	-496	
-1523	-101	-3506	-1950	3191	-682	-926	2978	
-1510	-59	-3451	291	3093	-611	-766	5950	
-1493	-53	-3125	1992	3096	-615	-103	8483	
-1566	-55	-3171	1667	3205	-599	-208	8289	
-1507	-60	-3545	-1141	3163	-579	-328	7331	
-1520	-115	-3511	-1685	3102	-655	-517	2597	
-1541	-59	-3689	-2598	3151	-621	-976	-299	
-1425	-78	-3643	-2344	3178	-682	-1313	-3158	
-1472	-108	-3485	-1164	3115	-749	-1455	-4758	
-1485	-88	-3534	-1069	3081	-772	-2069	-7550	
-1392	-73	-3509	-576	3131	-881	-2457	-9959	
-1427	-114	-3291	62	3122	-806	-2371	-7446	
-1427	-23	-3396	159	3112	-870	-2758	-9023	
-1412	-46	-3263	811	3043	-956	-3611	-13408	
-1415	-42	-3097	1229	3128	-1000	-3890	-13897	
-1392	-50	-3052	1113	3052	-981	-3655	-11313	
-1458	-72	-3198	25	3097	-1003	-3935	-10810	
-1420	-34	-3202	333	3173	-953	-3836	-9245	
-1421	-60	-3519	-2166	3135	-964	-3147	-3015	
-1521	-102	-3701	-2637	3160	-796	-2590	1835	
-1441	-43	-3450	-2116	3140	-798	-2362	3463	
-1512	-131	-3699	-2812	3140	-842	-1953	6127	
-1515	-95	-3778	-3531	3151	-775	-2279	3857	
-1514	-115	-3715	-3152	3128	-937	-2691	-567	
-1497	-130	-4142	-4336	3131	-864	-2299	153	
-1472	-147	-4080	-4730	3256	-807	-2132	1717	
-1533	-131	-4043	-3302	3104	-891	-2552	-50	
-1428	-73	-3679	-1046	3140	-940	-3607	-10304	
-1425	-175	-4016	-2115	3111	-845	-2108	-938	
-1504	-134	-3966	-2250	3059	-798	-1642	5650	
-1533	-91	-4009	-2466	3111	-785	-1805	4037	
-1511	-103	-3771	-1424	3131	-830	-2101	602	
-1474	-93	-3774	-267	3110	-721	-738	7920	
-1580	-183	-4332	-3268	3167	-670	88	12842	
-1541	-201	-4480	-5149	3186	-615	-139	12151	
-1544	-235	-4695	-6305	3205	-641	82	10165	
-1576	-167	-4158	-2950	3283	-614	33	8165	
-1483	-83	-3495	1836	3096	-687	-1122	659	
-1506	-95	-3459	3839	3134	-682	-1416	-3614	
-1446	-127	-3672	2059	3069	-857	-2121	-8969	
-1465	-111	-3719	442	3144	-870	-2610	-11348	
-1420	-118	-3812	-599	3161	-865	-2616	-10346	
-1416	-55	-3686	-748	3134	-912	-2847	-9694	
-1452	-64	-3560	850	3100	-924	-2617	-7629	
-1428	-53	-3590	265	3076	-916	-2709	-6167	
-1452	-159	-3719	-1115	3108	-750	-1926	-1720	
-1493	-175	-3896	-2975	3117	-786	-1577	3209	
-1491	-119	-3640	-1821	3105	-759	-1576	2887	
-1510	-103	-3339	693	3146	-928	-2513	-2951	
-1433	-74	-3046	2992	3135	-893	-3027	-7727	
-1477	-39	-3330	1187	3103	-834	-2179	-2792	
-1471	-95	-3230	1015	3012	-892	-2945	-4954	
-1457	-53	-3194	1067	2987	-825	-2507	-4361	
-1488	-81	-3385	415	3163	-838	-1762	1721	
-1479	-79	-3478	-1288	3140	-892	-2101	1459	
-1497	-93	-3462	-1126	3070	-845	-1993	343	
-1506	-141	-3551	-2016	3119	-846	-1902	1811	
-1449	-103	-3376	-998	3191	-899	-2473	-1582	
-1489	-79	-3683	-1896	3107	-688	-873	4478	
-1515	-70	-3633	-2573	3121	-889	-2283	942	
-1433	-92	-3568	-1412	3183	-944	-2950	-7440	
-1450	-72	-3405	-1034	3088	-924	-3129	-8621	
-1419	-112	-3455	-577	3078	-929	-2603	-5227	
-1471	-58	-3543	-943	3099	-889	-2479	-2577	
-1484	-95	-3598	-1632	3166	-917	-2741	-2761	
-1451	-138	-3541	-1390	3070	-974	-3191	-5353	
-1493	-130	-3832	-2858	3151	-946	-2572	-2826	
-1472	-102	-3446	-1134	3092	-922	-2426	-302	
-1499	-146	-3674	-1153	3104	-897	-1864	2482	
-1489	-87	-3783	-1716	3184	-808	-1320	5027	
-1519	-154	-4160	-4434	3132	-696	-654	10450	
-1555	-167	-4147	-5183	3187	-634	-365	11551	
-1521	-118	-3882	-3242	3175	-709	-279	10361	
-1552	-95	-4007	-2276	3120	-629	-301	8537	
-1548	-183	-3931	-1589	3227	-724	-299	6001	
-1510	-156	-4011	-2311	3064	-679	-296	5191	
-1559	-167	-4047	-2099	3163	-627	33	6055	
-1538	-214	-4134	-2953	3191	-615	59	6401	
-1520	-114	-3999	-2118	3104	-587	76	4454	
-1544	-143	-3830	17	3108	-618	-258	1515	
-1511	-163	-4110	-1655	3191	-641	-448	229	
-1479	-103	-4101	-2121	3027	-700	-1063	-3218	
-1486	-107	-3718	-131	3076	-659	-854	-3312	
-1440	-108	-3597	759	3175	-723	-1709	-6755	
-1459	-127	-3259	2403	3057	-873	-2471	-12217	
-1392	9	-2796	5244	2991	-981	-3158	-15576	
-1380	9	-2904	5130	3088	-956	-3212	-15475	
-1419	-114	-3167	1832	3069	-950	-2825	-8462	
-1409	-44	-3167	1551	3128	-876	-2757	-6542	
-1482	-55	-3507	-484	3128	-896	-2097	-2389	
-1483	-53	-3214	-1109	3170	-798	-1925	54	
-1465	-65	-3230	-38	3274	-821	-1830	1336	
-1493	-39	-2960	1228	3088	-912	-2296	-553	
-1473	-122	-3231	545	3214	-814	-2598	-3888	
-1446	-54	-3412	-1831	3206	-797	-1903	33	
-1521	-98	-3378	-2033	3150	-836	-2355	-1630	
-1487	-93	-3546	-2515	3170	-743	-1318	3564	
-1480	-95	-3514	-2497	3115	-734	-1045	6670	
-1576	-111	-3632	-2686	3112	-734	-1153	5028	
-1518	-107	-3471	-1932	3151	-652	-819	5144	
-1517	-109	-3686	-2870	3171	-632	-648	5611	
-1545	-114	-3601	-1960	3230	-770	-1265	2263	
-1451	-66	-3317	-179	3129	-864	-2811	-8413	
-1438	-39	-3019	1563	3063	-909	-3315	-14043	
-1388	33	-2782	3603	3127	-953	-3166	-11922	
-1413	33	-2766	4078	3186	-952	-3068	-8912	
-1425	-50	-2962	1619	3098	-952	-3039	-6719	
-1433	-95	-3195	-905	3083	-849	-2618	-3350	
-1504	-95	-3377	-1873	3090	-946	-2822	-3159	
-1409	-45	-3056	-1067	3103	-967	-3251	-5003	
-1456	-82	-3078	-279	3054	-935	-3036	-4811	
-1437	9	-3143	-602	3087	-1032	-3312	-5275	
-1485	27	-2830	509	3142	-985	-3278	-5591	
-1453	-30	-3014	921	3013	-923	-2689	-1813	
-1459	1	-2753	1427	3071	-917	-2561	547	
-1493	51	-2709	1942	3121	-889	-2351	2395	
-1463	-8	-2763	2097	3107	-893	-1981	3293	
-1512	-23	-3103	-648	3156	-727	-1101	8730	
-1514	-43	-3158	-1717	3145	-767	-987	9751	
-1575	-84	-3295	-2981	3132	-874	-1924	3740	
-1497	-22	-3011	-2049	3097	-975	-3086	-6576	
-1418	14	-3230	-1469	3135	-993	-3194	-9833	
-1427	-54	-3211	-1568	3088	-1090	-3807	-11504	
-1377	-48	-3083	-1235	3078	-1066	-4286	-14263	
-1413	-67	-3486	-2141	3178	-1017	-3603	-9719	
-1408	-125	-3480	-3396	3060	-1072	-3615	-6530	
-1475	-54	-3142	-1791	3082	-1095	-3743	-6577	
-1456	-55	-3248	-472	3117	-979	-3139	-1715	
-1460	-54	-3345	-1045	3154	-1009	-3070	-392	
-1497	-83	-3406	-1275	3206	-1029	-3392	-2357	
-1422	-55	-3480	-2524	3118	-954	-3005	-231	
-1484	-74	-3563	-1866	3216	-816	-2045	4253	
-1516	-139	-3775	-3358	3091	-817	-788	14144	
-1566	-109	-3819	-3844	3061	-857	-1836	10200	
-1542	-54	-3462	-1023	3103	-889	-1797	1321	
-1459	-119	-3557	-1183	3126	-890	-1537	4135	
-1551	-98	-3738	-2436	3008	-956	-2116	693	
-1487	-61	-3595	-1409	3120	-902	-2125	-686	
-1452	-42	-3520	-495	3080	-941	-2473	-4313	
-1493	-43	-3190	1179	3119	-925	-2619	-5335	
-1454	-31	-3000	3010	3115	-831	-1219	2529	
-1480	-34	-3319	862	3074	-729	-322	9841	
-1565	-79	-3673	-2323	3159	-687	-171	11619	
-1505	-63	-3526	-2712	3192	-650	-400	9538	
-1533	-103	-3526	-1492	3132	-774	-272	7505	
-1528	-22	-3471	-975	3124	-850	-1354	-145	
-1469	-13	-3407	-169	3114	-819	-1639	-3787	
-1465	-89	-3529	-1365	3099	-786	-1598	-4220	
-1433	-20	-3167	465	3101	-904	-2109	-6099	
-1477	-70	-3333	273	3099	-853	-1067	-771	
-1493	-132	-3790	-2680	3129	-808	-905	3200	
-1480	-54	-3677	-3007	3181	-832	-1533	-579	
-1499	-66	-3381	-1318	3104	-847	-1704	-2819	
-1460	-44	-3122	850	3087	-956	-3319	-12388	
-1383	-77	-3121	1807	3110	-1083	-3806	-16199	
-1409	22	-3079	1560	3076	-1020	-3207	-11867	
-1416	-7	-2763	3022	3023	-1004	-3134	-8285	
-1424	-14	-2743	3157	3041	-893	-2251	-1855	
-1484	-21	-2989	974	3132	-908	-2222	1608	
-1493	-9	-3141	-1254	3182	-945	-3151	-3358	
-1446	-47	-2992	132	3095	-1071	-3765	-9365	
-1448	4	-2919	437	3079	-1093	-3885	-10314	
-1429	-29	-3285	-1739	3036	-1033	-3111	-4876	
-1447	-92	-3679	-4191	3105	-885	-1725	4671	
-1550	-45	-3628	-4561	3093	-791	-1087	10624	
-1552	-103	-3865	-4473	3052	-825	-801	11423	
-1522	-117	-3963	-5152	3072	-802	-845	10305	
-1584	-26	-3662	-3045	3173	-871	-1522	3611	
-1477	-75	-3459	-1009	3094	-1053	-3120	-7553	
-1419	-82	-3419	100	3100	-1028	-3346	-11936	
-1454	-55	-3386	-158	3164	-1028	-3120	-8879	
-1398	3	-3076	1922	3062	-1058	-3359	-8634	
-1433	2	-2981	2620	3039	-1027	-3639	-9012	
-1408	18	-2728	3712	3039	-1056	-3426	-7584	
-1456	1	-2788	2976	3096	-984	-2942	-3760	
-1468	-18	-3130	704	3053	-930	-1964	3524	
-1481	26	-3323	-1149	3034	-872	-1487	7505	
-1568	-42	-3178	-1574	3004	-917	-1866	5686	
-1493	20	-2975	-172	3184	-949	-2075	1985	
-1459	-43	-2985	729	3109	-919	-2300	-582	
-1501	31	-2843	841	3052	-953	-2321	-1499	
-1439	84	-2508	2539	3063	-962	-2234	-1305	
-1457	82	-2625	2635	3112	-998	-2585	-2790	
-1486	48	-2555	2555	3043	-1035	-2717	-3733	
-1410	31	-2657	911	3029	-953	-2676	-3712	
