-1429	-77	-3764	-2169	2823	-746	-1997	-5051
-1433	-123	-4382	-5507	2901	-675	-1525	-243
-1429	-67	-4154	-4902	2817	-719	-1617	-783
-1473	-89	-3864	-2834	2772	-796	-1977	-2874
-1431	-31	-3682	-574	2804	-786	-2052	-3634
-1391	43	-3199	2293	2809	-845	-2829	-7288
-1433	60	-2586	6143	2713	-824	-3078	-10039
-1354	94	-2343	7920	2707	-853	-2896	-7953
-1369	94	-2125	8072	2772	-940	-3487	-8785
-1365	130	-2069	7391	2737	-872	-3369	-8468
-1397	142	-2284	4853	2791	-842	-2882	-4351
-1412	46	-2508	2243	2660	-880	-3122	-3701
-1394	99	-2680	394	2818	-908	-2837	-2159
-1470	81	-2499	345	2883	-823	-3078	-2680
-1433	51	-2559	56	2847	-864	-3385	-5243
-1384	35	-2720	-649	2753	-926	-3834	-6905
-1413	82	-2470	225	2816	-1009	-4316	-10121
-1339	79	-2521	655	2731	-958	-4162	-9255
-1369	129	-2359	881	2720	-1018	-4150	-7538
-1387	86	-2979	-1717	2804	-928	-2854	444
-1390	35	-3391	-4498	2764	-884	-2301	6349
-1484	-27	-3369	-5675	2757	-909	-2799	3726
-1440	65	-3359	-4551	2818	-981	-3487	-2866
-1382	19	-3384	-3564	2779	-921	-2974	-2080
-1447	34	-3298	-2600	2788	-929	-3035	-70
-1421	-10	-3475	-2967	2787	-937	-3161	-2410
-1447	4	-3073	-1153	2752	-937	-3138	-2409
-1368	96	-2511	3082	2747	-1056	-3895	-6034
-1389	79	-2321	5134	2676	-978	-3670	-6362
-1385	145	-2487	5199	2723	-864	-2681	-39
-1461	139	-2427	3686	2731	-877	-2734	2861
-1454	131	-2462	2328	2714	-1045	-4027	-5395
-1373	81	-2940	-1157	2811	-1031	-3807	-7264
-1429	1	-3477	-4807	2742	-977	-3190	-2619
-1425	-49	-4290	-9566	2859	-909	-2700	1704
-1457	-131	-4415	-11206	2816	-971	-2771	1838
-1466	-43	-3961	-7808	2772	-975	-3402	-3059
-1448	-47	-4046	-5386	2780	-852	-2357	1639
-1433	-3	-3591	-1561	2783	-952	-2173	4033
-1429	120	-2744	3711	2787	-806	-2106	5099
-1480	141	-2184	8303	2711	-1045	-3287	-2768
-1341	197	-1377	12670	2660	-1131	-4372	-12613
-1335	289	-976	14049	2607	-1139	-5253	-17402
-1285	330	-996	12797	2670	-1217	-5917	-19909
-1320	306	-655	12204	2626	-1241	-5787	-19242
-1301	286	-1080	8500	2717	-1232	-5324	-12981
-1318	197	-1593	3250	2724	-1233	-4968	-7500
-1386	195	-2517	-3507	2783	-1031	-3274	3372
-1455	74	-3323	-9928	2831	-935	-2448	12594
-1516	-18	-4102	-14463	2787	-942	-2359	12137
-1486	5	-4200	-14153	2835	-925	-1933	10104
-1528	-89	-4459	-13257	2845	-841	-1452	11646
-1484	-49	-4635	-12344	2807	-769	-755	14435
-1524	-118	-4684	-11229	2786	-774	-747	12140
-1478	-67	-4635	-8709	2771	-833	-1088	8799
-1521	-48	-4417	-5690	2771	-928	-2556	-1369
-1386	-11	-3998	-2235	2730	-1029	-3491	-11685
-1380	-87	-4497	-2905	2624	-975	-2525	-7237
-1400	-167	-5151	-7119	2723	-845	-1344	2919
-1501	-266	-5850	-11093	2859	-809	-968	6733
-1495	-303	-6684	-16211	2851	-897	-1781	2429
-1485	-329	-6887	-17467	2852	-847	-1627	1221
-1489	-386	-7408	-17423	2860	-810	-1213	3587
-1468	-431	-7729	-17575	2899	-755	-864	4741
-1516	-485	-7867	-16847	2865	-755	-1140	3385
-1477	-469	-7593	-13169	2807	-790	-1279	504
-1517	-501	-7802	-11858	2831	-741	-701	4113
-1508	-503	-7930	-11385	2768	-702	-345	6941
-1524	-530	-7590	-8586	2775	-714	-189	5637
-1529	-506	-7288	-5677	2797	-783	-631	4425
-1457	-447	-7062	-2737	2851	-670	-64	4831
-1521	-408	-6615	-50	2777	-526	913	10139
-1514	-363	-6422	1484	2765	-523	1044	12053
-1576	-353	-5795	3646	2715	-589	925	9871
-1480	-327	-5761	4651	2862	-503	1152	8699
-1508	-330	-5196	5646	2732	-632	396	3804
-1490	-297	-4947	6154	2690	-669	-335	-2972
-1445	-289	-5073	4291	2721	-660	-343	-5041
-1467	-378	-5983	-1703	2807	-580	917	4036
-1473	-427	-6011	-4900	2855	-527	1041	6547
-1549	-371	-5880	-4145	2865	-497	1121	6267
-1512	-343	-5735	-2497	2807	-471	797	4949
-1487	-407	-5553	-984	2879	-431	1581	6800
-1543	-278	-4878	2228	2864	-507	1061	4510
-1428	-198	-3994	7311	2853	-554	-115	-2631
-1427	-141	-3595	10368	2731	-530	300	-2800
-1429	-167	-3391	10118	2624	-520	449	-595
-1425	-134	-3143	9274	2708	-611	-392	-4607
-1408	-80	-2773	10256	2722	-669	-1084	-9027
-1365	9	-2105	11884	2695	-787	-2132	-14080
-1392	21	-1948	12179	2761	-777	-2189	-14639
-1321	-2	-2145	9717	2700	-756	-1681	-9135
-1378	-81	-2508	4867	2687	-734	-1461	-4583
-1412	-26	-2741	1969	2790	-790	-1749	-5583
-1447	-142	-3330	-2361	2798	-680	-1328	-2124
-1457	-194	-4054	-7385	2885	-617	-574	3422
-1469	-311	-4710	-11976	2771	-612	-103	7321
-1557	-361	-5646	-16670	2939	-410	1759	18981
-1513	-349	-5719	-16389	2963	-390	1354	16196
-1564	-392	-5782	-14304	2891	-431	1245	11861
-1519	-421	-5763	-12230	2787	-472	977	7757
-1551	-362	-5398	-8169	2806	-523	729	4490
-1496	-308	-5119	-4609	2869	-473	477	1288
-1462	-264	-4722	-589	2713	-643	-627	-5923
-1462	-238	-4553	1336	2835	-498	373	-1574
-1427	-270	-4662	-20	2811	-530	294	1304
-1485	-332	-4679	-482	2760	-520	171	329
-1455	-335	-4766	-1205	2757	-567	-439	-4157
-1493	-273	-4922	-3074	2697	-485	-23	-1552
-1463	-319	-4974	-2910	2816	-390	628	3086
-1486	-350	-4734	-2505	2771	-418	804	5746
-1532	-310	-4550	-338	2775	-361	1128	6925
-1509	-217	-4299	402	2791	-280	1799	10127
-1533	-285	-4285	1498	2843	-268	2472	14103
-1513	-295	-4031	2551	2775	-251	2379	12851
-1560	-232	-3855	3116	2916	-262	2416	10756
-1477	-231	-3756	3427	2813	-272	2247	10053
-1481	-115	-3088	5201	2796	-303	1328	1559
-1473	-155	-2633	8273	2787	-323	1279	-1333
-1393	-78	-2381	9436	2759	-267	950	-2017
-1422	-31	-1813	10893	2697	-425	491	-4364
-1384	46	-1388	12434	2754	-622	-1571	-15191
-1365	74	-880	14105	2680	-645	-2559	-22726
-1311	147	-167	16412	2680	-673	-2857	-22105
-1291	137	-280	15162	2601	-770	-2980	-19722
-1339	191	-103	12683	2699	-840	-3499	-19077
-1280	244	151	11622	2731	-822	-3773	-17452
-1326	275	450	11425	2705	-854	-3979	-16147
-1318	277	746	12301	2670	-792	-4117	-14482
-1319	385	1077	13234	2587	-909	-4840	-16864
-1313	324	775	10433	2638	-982	-5426	-18874
-1295	301	981	8891	2659	-1045	-5885	-19811
-1301	340	1013	8557	2741	-1093	-5989	-18077
-1272	454	1542	10148	2803	-1196	-6686	-19236
-1293	491	1943	12285	2607	-1268	-7420	-21133
-1269	497	2287	13236	2611	-1323	-7729	-21916
-1282	594	2175	12362	2669	-1273	-7597	-18635
-1293	486	1683	8078	2689	-1289	-7162	-13364
-1281	457	1239	2917	2634	-1337	-7271	-11238
-1322	393	673	-1353	2743	-1330	-7234	-10159
-1352	395	-19	-5810	2766	-1296	-6989	-8059
-1382	276	-1155	-11656	2775	-1154	-6008	-1413
-1402	188	-1660	-14374	2781	-1097	-4589	7241
-1446	204	-1544	-13359	2774	-1100	-4343	11861
-1486	216	-1437	-8751	2800	-1010	-3783	10805
-1485	250	-1130	-5282	2728	-1165	-4809	4911
-1438	267	-1054	-1923	2746	-1335	-6316	-8485
-1343	273	-1253	-1268	2731	-1273	-6911	-15256
-1320	158	-2073	-4977	2779	-1262	-6037	-11009
-1361	201	-2441	-8397	2724	-1294	-6075	-7708
-1394	149	-2795	-9631	2792	-1301	-6072	-5442
-1374	81	-3453	-11529	2855	-1207	-5197	-1424
-1435	-27	-3825	-12975	2749	-1175	-4521	4695
-1420	-23	-4310	-13948	2786	-1064	-4018	7258
-1489	-50	-4364	-12737	2685	-1111	-3814	7211
-1462	-63	-4507	-11936	2863	-1093	-3444	7257
-1490	37	-4039	-7934	2747	-1145	-4336	801
-1426	17	-3883	-4099	2758	-1099	-3860	208
-1425	-54	-4594	-6528	2771	-1032	-3091	5758
-1499	-109	-5351	-11379	2803	-934	-2346	10201
-1489	-198	-5723	-13356	2868	-841	-1361	14072
-1533	-265	-6178	-14636	2870	-796	-952	15047
-1520	-279	-6387	-14257	2881	-776	-486	16283
-1572	-223	-5952	-10244	2845	-839	-905	11948
-1529	-271	-6076	-8458	2827	-848	-839	9161
-1489	-237	-6318	-8790	2900	-788	-1103	4413
-1516	-301	-6443	-8713	2859	-837	-1344	1379
-1434	-270	-6127	-6684	2759	-942	-1749	-2041
-1437	-220	-5614	-2820	2739	-980	-3181	-9118
-1391	-169	-5135	1271	2707	-1069	-3679	-14173
-1341	-174	-4754	3899	2690	-1066	-3395	-12209
-1386	-102	-4030	7496	2686	-1109	-3576	-10820
-1352	-15	-3075	12645	2605	-1098	-3701	-9668
-1401	94	-2295	16243	2680	-1055	-3546	-7777
-1332	141	-1981	17158	2668	-1008	-3018	-3448
-1393	84	-2164	13884	2731	-935	-2696	827
-1437	78	-2658	8073	2683	-920	-1967	3811
-1477	44	-3165	1241	2713	-849	-1233	8160
-1489	29	-3261	-1016	2762	-845	-822	11780
-1469	-7	-3558	-2681	2831	-767	-265	13383
-1541	-16	-3199	-1555	2716	-782	11	13073
-1502	-8	-3075	-200	2805	-791	-562	9210
-1466	83	-2628	3534	2749	-821	-1259	877
-1442	97	-1921	6774	2744	-911	-2072	-4889
-1340	202	-1676	9055	2805	-898	-2232	-7597
-1363	217	-1183	10777	2680	-1062	-2846	-10407
-1317	302	-567	13015	2636	-1132	-4183	-17588
-1340	410	116	15672	2703	-1145	-4563	-19986
-1245	391	45	14768	2712	-999	-2389	-6483
-1360	352	157	11966	2690	-953	-1880	3886
-1404	409	479	12124	2636	-935	-2068	3456
-1432	474	861	12382	2663	-998	-2844	-1912
-1341	554	1335	14551	2707	-1076	-2797	-4219
-1337	560	1251	13162	2645	-1042	-3334	-5669
-1365	484	810	9222	2619	-918	-1962	977
-1354	451	211	2751	2764	-848	-1653	5978
-1429	367	-621	-3655	2671	-1017	-3027	-777
-1352	470	-422	-3263	2723	-1190	-4152	-11712
-1353	488	450	1708	2707	-1207	-5185	-19019
-1243	582	905	6838	2632	-1448	-6526	-25306
-1237	625	1110	9251	2655	-1569	-7776	-31330
-1242	660	1384	10579	2667	-1597	-8131	-32055
-1246	560	659	5925	2647	-1574	-8272	-28728
-1264	426	-359	-2654	2708	-1565	-7575	-19805
-1291	357	-1384	-9222	2707	-1395	-6140	-7533
-1385	238	-2427	-15243	2743	-1349	-4871	3775
-1383	249	-2760	-16743	2767	-1230	-3748	11430
-1468	204	-3249	-17390	2776	-1085	-2675	17535
-1489	237	-3406	-15311	2803	-1066	-2515	17115
-1504	202	-3036	-11158	2748	-1109	-2457	13463
-1477	225	-3520	-10166	2809	-1021	-2086	12831
-1478	116	-4203	-11837	2787	-1039	-2181	10769
-1521	50	-5058	-15719	2737	-1104	-2534	4721
-1412	-62	-5735	-18990	2816	-1102	-2866	504
-1452	-224	-6953	-23449	2861	-1076	-2133	2795
-1448	-287	-7219	-25246	2771	-1063	-2039	4127
-1512	-265	-7277	-21839	2764	-1011	-1852	4307
-1467	-231	-6764	-15396	2787	-1072	-1974	3581
-1442	-93	-6024	-7195	2708	-1042	-2123	2101
-1465	-80	-5709	-2239	2717	-1107	-2599	-2394
-1392	-151	-5983	-3033	2687	-1139	-2975	-5775
-1431	-167	-6558	-6146	2818	-1043	-2013	-1341
-1448	-264	-7140	-10457	2703	-949	-1269	6833
-1541	-316	-7405	-12296	2855	-927	-637	10826
-1511	-381	-7664	-13046	2791	-796	729	16171
-1538	-350	-7937	-13526	2827	-637	1433	20028
-1562	-443	-8028	-13107	2851	-615	2263	23770
-1577	-434	-8025	-11673	2866	-642	2178	20721
-1574	-321	-7334	-6667	2802	-663	1133	11273
-1492	-351	-6763	-1358	2821	-918	-873	-4267
-1466	-315	-6558	743	2711	-990	-1680	-13312
-1341	-311	-6303	1783	2705	-1119	-2804	-19050
-1343	-302	-6183	2367	2672	-1126	-2939	-20184
-1337	-307	-6000	2663	2721	-1128	-2976	-16662
-1413	-257	-5636	3499	2711	-1029	-1757	-6275
-1425	-103	-4625	7641	2693	-907	-910	3043
-1450	-74	-3423	14397	2641	-873	-815	4139
-1462	20	-2573	19060	2718	-827	-428	7904
-1428	117	-2104	20613	2694	-817	-443	6701
-1466	79	-2203	17229	2681	-844	-680	3302
-1429	9	-2769	10134	2670	-876	-742	1583
-1467	-58	-3795	1310	2840	-815	-167	3366
-1442	-126	-4439	-5621	2760	-763	-72	5725
-1493	-153	-4723	-8705	2750	-797	-269	3088
-1441	-119	-4227	-6123	2796	-768	-62	4679
-1469	58	-3015	1749	2739	-842	-987	-977
-1350	196	-1424	12743	2693	-1008	-2145	-9428
-1341	269	-350	21160	2572	-1109	-3312	-17454
-1286	376	488	25259	2570	-1126	-3573	-18451
-1320	494	1154	26247	2680	-1254	-4851	-22541
-1219	497	1158	23654	2596	-1237	-5134	-23868
-1265	425	921	17667	2628	-1212	-4982	-19178
-1279	410	142	9982	2536	-1299	-4428	-12882
-1349	319	-451	2620	2668	-1184	-3839	-5795
-1366	335	-771	-1092	2685	-1155	-3763	-2891
-1373	323	-1032	-2502	2753	-1230	-4010	-4436
-1393	281	-981	-2722	2760	-1283	-4879	-8295
-1295	301	-1080	-2414	2745	-1331	-5097	-10793
-1334	281	-1476	-3579	2687	-1301	-5190	-10869
-1327	192	-2636	-9340	2743	-1321	-4978	-8992
-1419	68	-3975	-17338	2775	-1169	-3562	497
-1458	-95	-5188	-24392	2839	-1085	-1961	12624
-1507	-143	-5525	-25725	2810	-990	-1685	15771
-1516	-54	-5117	-19350	2854	-1026	-1931	11571
-1477	-15	-4370	-9992	2771	-927	-1512	8314
-1486	-4	-3642	-2635	2735	-852	-553	14124
-1460	124	-2724	4456	2584	-858	-408	13780
-1505	162	-2601	7487	2752	-872	-119	12874
-1460	109	-2726	6010	2675	-879	-130	10442
-1473	31	-3318	865	2783	-803	-171	9157
-1473	-65	-4254	-5632	2844	-823	178	9151
-1451	-66	-4658	-9544	2803	-791	-234	5568
-1472	-99	-4943	-11413	2796	-812	77	5586
-1448	-74	-4929	-9858	2840	-754	482	7162
-1476	-69	-4834	-7643	2732	-734	370	6589
-1472	-75	-4877	-6346	2795	-709	233	3873
-1462	-191	-5304	-7300	2836	-678	905	6868
-1521	-172	-5979	-11493	2845	-773	630	5848
-1479	-239	-6322	-12824	2719	-671	966	6053
-1493	-273	-6382	-12992	2839	-661	737	5215
-1453	-235	-6175	-9573	2792	-699	820	3867
-1501	-202	-5532	-5071	2756	-787	225	-829
-1429	-142	-4833	1174	2740	-728	728	1167
-1434	-83	-3971	6673	2815	-632	1423	6298
-1462	13	-3248	11505	2668	-683	1200	6945
-1465	54	-2864	13822	2681	-671	359	-55
-1429	-8	-3099	10450	2733	-563	781	1198
-1416	-87	-3803	4035	2765	-584	985	2965
-1504	-134	-4723	-4250	2876	-661	778	2364
-1418	-215	-5625	-10737	2779	-514	1908	6981
-1513	-268	-6147	-14649	2875	-476	2541	12833
-1517	-233	-6217	-15035	2840	-302	3507	17496
-1502	-186	-5156	-7585	2761	-408	2747	12941
-1492	-39	-3691	3780	2745	-426	1769	4061
-1416	137	-2056	15969	2644	-485	1298	-829
-1434	257	-967	23071	2679	-562	393	-7173
-1312	368	266	28248	2594	-784	-1129	-15214
-1286	398	1018	29929	2562	-878	-2448	-23558
-1281	444	1324	28687	2655	-969	-3350	-27094
-1205	526	1376	24517	2632	-1021	-3970	-27332
-1268	445	1001	17686	2654	-1053	-3927	-23636
-1265	405	632	11347	2603	-1003	-3708	-18072
-1233	483	997	9043	2631	-1093	-4859	-19011
-1277	529	1293	10246	2667	-1237	-5575	-22563
-1237	606	1478	10949	2676	-1246	-5816	-21565
-1289	706	2011	13164	2676	-1246	-5794	-19459
-1220	701	2694	16559	2638	-1323	-6153	-17843
-1244	714	2973	17227	2559	-1277	-5650	-13792
-1275	813	3017	15831	2595	-1232	-5488	-9194
-1247	804	3132	14372	2605	-1304	-5823	-8567
-1293	850	3507	14023	2652	-1424	-6668	-13047
-1241	828	3180	11688	2571	-1467	-7222	-17058
-1253	896	3131	9533	2579	-1640	-8689	-23867
-1224	793	2711	6046	2583	-1697	-9482	-27890
-1207	745	1748	-159	2590	-1742	-9728	-28502
-1267	585	201	-9709	2680	-1760	-9495	-23387
-1226	442	-1421	-19197	2679	-1705	-8909	-16881
-1301	341	-2609	-25973	2773	-1669	-7595	-5453
-1395	227	-3994	-30959	2762	-1411	-5997	7085
-1395	165	-4213	-29924	2843	-1402	-5439	10507
-1469	99	-4580	-26912	2883	-1292	-4284	16184
-1469	93	-4653	-22444	2759	-1236	-3294	19909
-1503	82	-4724	-19267	2771	-1109	-2005	24381
-1516	126	-4350	-13178	2814	-1137	-2321	21487
-1482	140	-4215	-8567	2732	-1070	-2158	16015
-1515	81	-4462	-7661	2735	-1069	-1584	15203
-1449	38	-4831	-8591	2745	-1036	-1448	14289
-1493	-23	-5422	-11188	2732	-1048	-1324	12058
-1462	78	-5241	-10047	2808	-1107	-2313	3412
-1460	73	-5107	-7836	2714	-1109	-2409	-77
-1420	33	-4607	-3619	2724	-1062	-2128	86
-1413	91	-4635	-1594	2615	-1041	-1555	3375
-1476	11	-4839	-2561	2781	-943	-567	9668
-1446	3	-5242	-5219	2726	-941	-579	9762
-1493	-119	-5887	-8987	2724	-892	77	10873
-1477	-183	-6728	-14373	2774	-733	821	14607
-1556	-244	-7396	-17961	2804	-671	1910	19397
-1504	-302	-7869	-19601	2795	-613	2264	20940
-1540	-330	-7757	-17462	2846	-626	1711	15285
-1522	-238	-7160	-11236	2797	-629	1396	9162
-1504	-130	-6469	-4531	2713	-711	570	2027
-1449	-127	-5774	1331	2707	-781	184	-2465
-1404	-118	-5296	5334	2655	-784	114	-3121
-1425	-28	-4498	8951	2659	-784	-166	-4021
-1373	83	-4057	11025	2650	-791	-103	-2751
-1404	51	-4103	10002	2744	-875	-565	-5710
-1365	-12	-4171	7219	2802	-896	-779	-5379
-1413	-21	-4511	3401	2735	-855	-1093	-7093
-1345	-79	-4990	-1654	2747	-783	-99	-434
-1423	-95	-5235	-5089	2653	-844	-604	-981
-1420	-81	-5625	-6946	2848	-818	-210	657
-1418	-164	-5694	-8596	2665	-759	-111	2301
-1472	-143	-5627	-7162	2797	-584	1655	11699
-1469	-130	-4975	-2912	2736	-550	2195	16941
-1539	14	-3842	5183	2764	-602	1476	13323
-1475	148	-2639	13713	2702	-674	382	2615
-1402	230	-1564	19632	2592	-822	-848	-7637
-1335	276	-907	21772	2561	-973	-2408	-17563
-1247	366	-427	22487	2681	-979	-2729	-20981
-1281	378	-514	18320	2625	-1037	-2928	-18628
-1269	311	-1151	11701	2596	-1009	-2840	-15063
-1345	201	-1941	3671	2727	-1062	-2965	-11938
-1284	169	-2885	-4027	2779	-993	-2617	-9042
-1354	69	-3487	-9750	2721	-989	-2410	-4787
-1392	66	-4043	-12503	2829	-945	-1669	-390
-1425	-39	-4795	-15363	2868	-734	-318	9690
-1505	-95	-5332	-17884	2895	-599	1392	21126
-1503	-128	-5388	-16546	2796	-596	1379	21020
-1545	-109	-5301	-12969	2731	-656	530	12223
-1485	-120	-5320	-9829	2831	-664	498	7341
-1457	-119	-5082	-7929	2776	-588	1094	9286
-1493	-74	-4625	-3347	2696	-765	-521	-247
-1413	25	-4274	163	2787	-750	-778	-4928
-1393	38	-3699	3713	2679	-799	-1025	-5982
-1360	97	-2995	7906	2735	-840	-1116	-6498
-1408	106	-2787	9502	2604	-793	-768	-3359
-1365	112	-2999	6752	2723	-701	-407	957
-1409	89	-3132	4256	2665	-773	-515	231
-1417	13	-3427	1322	2781	-656	73	3408
-1459	17	-3621	-1583	2750	-607	585	6903
-1469	-30	-3805	-3211	2717	-530	1424	12419
-1469	-27	-3975	-4131	2768	-531	1591	13995
-1513	-35	-3894	-3237	2840	-495	1564	11903
-1417	73	-3582	-1311	2859	-526	1496	8632
-1454	82	-3057	2595	2767	-479	1434	6373
-1446	162	-2970	3904	2727	-518	1122	3429
-1429	145	-2746	4526	2786	-481	1269	3154
-1424	169	-2373	6197	2727	-641	-109	-4773
-1352	214	-2228	6509	2731	-711	-512	-8628
-1374	191	-1985	6577	2657	-728	-1417	-13841
-1282	158	-2385	3871	2738	-706	-495	-7334
-1364	101	-2776	122	2739	-479	989	4973
-1457	128	-2827	-1733	2684	-471	1500	10850
-1441	201	-2775	-1645	2760	-453	1165	8955
-1468	111	-3067	-1743	2810	-436	1675	8474
-1429	141	-3056	-2389	2822	-426	1180	6717
-1473	117	-3335	-3473	2787	-543	96	-2315
-1341	52	-3847	-6450	2824	-622	-479	-6729
-1364	9	-4506	-9540	2811	-675	-815	-10924
-1385	-159	-5379	-14905	2697	-591	-73	-3775
-1394	-195	-5892	-17822	2795	-627	-809	-4753
-1421	-214	-6095	-17440	2732	-624	-155	-2042
-1402	-118	-5589	-12649	2829	-569	-623	-1759
-1428	-63	-4546	-3662	2760	-633	-766	-3934
-1397	48	-3382	5881	2684	-667	-1009	-4225
-1340	184	-1930	15344	2662	-787	-2260	-10988
-1360	254	-1029	21596	2669	-760	-2033	-9629
-1293	316	-620	21665	2619	-735	-2121	-7669
-1333	324	-855	18469	2615	-918	-3189	-12906
-1295	209	-1547	10701	2679	-877	-2974	-12309
-1354	111	-2935	-758	2708	-796	-2882	-9486
-1373	-31	-4282	-11930	2721	-884	-2693	-5971
-1379	-132	-5858	-21409	2923	-690	-1514	1033
-1475	-298	-6938	-27493	2867	-579	-75	12477
-1469	-308	-7093	-27359	2814	-624	-558	12314
-1507	-290	-6380	-19824	2813	-796	-1795	-59
-1413	-203	-5433	-9587	2814	-748	-1816	-3397
-1451	-62	-4627	-474	2727	-587	-442	2170
-1446	9	-3889	5181	2771	-465	360	11436
-1459	153	-2511	13919	2681	-547	-387	7741
-1448	192	-1660	19175	2686	-693	-1183	514
-1355	243	-1670	18290	2680	-733	-1837	-5166
-1365	125	-2229	11466	2639	-745	-1992	-7894
-1343	45	-3322	1415	2732	-759	-1971	-5893
-1426	-82	-4245	-6931	2723	-744	-2009	-4470
-1373	-165	-5634	-15627	2795	-626	-1072	-19
-1460	-307	-6867	-22628	2916	-560	-380	5753
-1473	-411	-7584	-26667	2800	-470	655	12774
-1564	-463	-8196	-27055	2839	-437	761	13194
-1493	-518	-8766	-26809	2874	-367	1452	14493
-1549	-521	-8584	-23931	2847	-502	225	10030
-1496	-536	-8289	-17272	2775	-447	627	4519
-1530	-506	-8043	-13330	2818	-432	1011	6269
-1450	-450	-7637	-8359	2855	-256	2014	11917
-1532	-469	-7400	-5209	2773	-261	2093	13556
-1513	-497	-7345	-3316	2824	-359	1616	8643
-1554	-474	-7294	-2672	2800	-419	1090	3382
-1452	-458	-7035	-1741	2763	-471	209	-3317
-1441	-500	-7099	-2385	2781	-503	-542	-8119
-1377	-430	-6564	-430	2723	-893	-3886	-26132
-1373	-450	-6914	-949	2767	-946	-4139	-31871
-1289	-520	-7445	-4828	2774	-685	-1913	-15555
-1403	-577	-7577	-8024	2864	-607	-580	3139
-1480	-526	-7615	-7760	2792	-351	1021	14267
-1587	-565	-7517	-6660	2875	-371	1163	16272
-1546	-501	-6663	-1343	2799	-456	389	8907
-1511	-389	-5985	3611	2768	-385	315	3900
-1502	-374	-5517	6354	2864	-450	350	4579
-1419	-285	-4560	11227	2621	-567	-1073	-3776
-1423	-201	-3741	15195	2663	-727	-2272	-13162
-1324	-183	-3790	14232	2633	-766	-3013	-17781
-1349	-159	-3626	10949	2694	-675	-2645	-14979
-1364	-259	-4276	5349	2739	-730	-2367	-9399
-1393	-282	-4347	1207	2786	-723	-2612	-7287
-1417	-306	-4794	-1068	2796	-714	-2146	-5400
-1384	-331	-5178	-4966	2775	-439	18	9653
-1520	-383	-4992	-5194	2785	-305	1689	21009
-1533	-255	-4556	-1919	2777	-147	2605	27859
-1575	-155	-3141	6565	2727	-209	2049	20653
-1513	-22	-2092	14151	2740	-234	1623	13411
-1456	43	-878	20637	2538	-436	197	2613
-1456	165	-106	24325	2719	-464	-379	-4965
-1321	256	609	25567	2665	-402	-183	-4411
-1357	276	1048	24647	2633	-477	-304	-3743
-1394	309	1271	22502	2554	-539	-1219	-8799
-1329	285	736	15951	2689	-567	-1999	-11706
-1324	234	56	8332	2647	-774	-3470	-18650
-1277	229	-402	3441	2708	-971	-5223	-32382
-1297	30	-2189	-8208	2807	-774	-3154	-17657
-1365	-139	-3935	-19719	2834	-559	-1740	-1298
-1419	-238	-5002	-26665	2893	-461	-907	6205
-1536	-381	-6019	-30075	2882	-327	1121	19821
-1546	-422	-6393	-29689	2935	-282	1689	24019
-1553	-393	-6295	-25106	2786	-179	1887	22015
-1585	-326	-5403	-16184	2806	-290	1047	13657
-1473	-225	-4558	-5469	2808	-280	722	7644
-1482	-181	-3602	3680	2759	-335	1006	5419
-1447	-99	-3001	8640	2727	-290	1280	6988
-1486	-45	-2910	9973	2771	-210	1272	6955
-1474	-35	-2637	9221	2759	-257	1440	7381
-1432	-37	-2679	7403	2742	-256	1377	6410
-1493	-88	-2975	3668	2740	-311	902	2085
-1382	-111	-3370	-357	2784	-384	-727	-7984
-1385	-178	-3685	-3094	2749	-529	-1530	-15529
-1318	-103	-3782	-4063	2787	-538	-1845	-15697
-1356	-161	-3807	-4269	2767	-609	-2022	-14025
-1365	-157	-3763	-3697	2800	-699	-2747	-14588
-1330	-115	-3733	-2357	2792	-618	-2946	-15622
-1364	-111	-3824	-2839	2845	-608	-2609	-11850
-1323	-196	-4100	-4083	2744	-652	-2834	-9653
-1383	-205	-4226	-5035	2787	-600	-2829	-7901
-1380	-214	-4826	-6972	2756	-509	-2109	-2892
-1457	-311	-5121	-9570	2890	-502	-1286	4707
-1490	-318	-5374	-10326	2931	-438	-1177	6245
-1464	-239	-4834	-7392	2832	-502	-1147	4547
-1476	-215	-4626	-3701	2750	-559	-2109	101
-1412	-171	-3495	3858	2718	-627	-2311	-6752
-1409	-88	-2827	8699	2725	-478	-1448	639
-1395	78	-1472	16828	2690	-615	-1889	-1692
-1435	164	-371	22671	2638	-741	-3047	-7448
-1318	296	735	26975	2688	-777	-3560	-12472
-1296	418	1410	28907	2663	-690	-3314	-11136
-1331	406	1356	25033	2707	-631	-2133	-1212
-1326	421	1531	21106	2661	-699	-3081	-3817
-1349	446	1504	17405	2690	-791	-4209	-10935
-1310	319	653	9852	2726	-784	-3742	-10111
-1378	269	-252	1113	2694	-795	-3560	-5881
-1365	205	-847	-4671	2751	-799	-3989	-7393
-1341	137	-1226	-7277	2763	-926	-4826	-11702
-1358	121	-1696	-8366	2771	-1084	-5940	-18983
-1268	89	-2197	-10541	2795	-1077	-5917	-18248
-1327	49	-2605	-11809	2775	-1080	-5790	-15035
-1306	62	-3016	-12565	2816	-1028	-5799	-11865
-1400	33	-3310	-12401	2760	-1013	-5688	-9331
-1371	-67	-3897	-14005	2807	-935	-4648	-3235
-1425	-201	-4643	-16489	2830	-744	-2892	8929
-1493	-182	-5139	-17646	2837	-714	-1853	16400
-1520	-151	-5066	-15698	2788	-596	-1310	19118
